family,design,grid_index,temperature,memory_angle,false_positive,false_negative,equal_grid_prior_weight,uniform_volume_prior_weight,temperature_variance_per_readout,temperature_sd_at_8e6,oracle_temperature_variance_per_readout,relative_c_efficiency,oracle_sd_inflation
internal_basis,bayes_equal_grid,50,0.9,0.9,0.02,0.12,0.012345679012345678,0.025974025974025972,2154.7846636232744,0.016411827532389844,890.0489228901706,0.41305701581964654,1.5559477124360768
internal_basis,bayes_equal_grid,51,0.9,0.9,0.06,0.01,0.012345679012345678,0.0070838252656434475,3842.2401454928786,0.021915291880023176,1796.2535748831726,0.46750164145524825,1.4625422806653894
internal_basis,bayes_equal_grid,52,0.9,0.9,0.06,0.04,0.012345679012345678,0.025974025974025972,4298.862184184504,0.023180978689931603,1995.2894307427307,0.4641436141133791,1.4678234110185067
internal_basis,bayes_equal_grid,53,0.9,0.9,0.06,0.12,0.012345679012345678,0.018890200708382526,5891.082784579158,0.027136421062336036,2690.602085994509,0.4567245418851668,1.4796971099640153
internal_basis,bayes_equal_grid,54,1.3,0.2,0.005,0.01,0.012345679012345678,0.001138471917692697,1554792.3862380164,0.4408503694903204,1491802.811838323,0.9594868260500662,1.0208936251418246
internal_basis,bayes_equal_grid,55,1.3,0.2,0.005,0.04,0.012345679012345678,0.004174397031539889,1732494.2083954383,0.46536198388934796,1665017.1369505057,0.9610520652144476,1.0200619356297056
internal_basis,bayes_equal_grid,56,1.3,0.2,0.005,0.12,0.012345679012345678,0.0030359251138471917,2314875.631989851,0.5379214199106886,2239627.595967388,0.9674937024768883,1.016660444311971
internal_basis,bayes_equal_grid,57,1.3,0.2,0.02,0.01,0.012345679012345678,0.004174397031539889,1737240.7401512791,0.465999026306826,1679386.0249261023,0.9666973529413437,1.0170791122650142
internal_basis,bayes_equal_grid,58,1.3,0.2,0.02,0.04,0.012345679012345678,0.015306122448979588,1946225.178868533,0.4932323462208928,1882992.5441019463,0.9675101137046495,1.0166518218094127
internal_basis,bayes_equal_grid,59,1.3,0.2,0.02,0.12,0.012345679012345678,0.011131725417439701,2643388.3946899963,0.5748247988180829,2568134.434272102,0.9715312511135089,1.0145456952331067
internal_basis,bayes_equal_grid,60,1.3,0.2,0.06,0.01,0.012345679012345678,0.0030359251138471917,2299805.5003518257,0.5361675927767159,2259562.8765049395,0.9825017272805331,1.0088656577947357
internal_basis,bayes_equal_grid,61,1.3,0.2,0.06,0.04,0.012345679012345678,0.011131725417439701,2608935.142947971,0.5710664522351986,2562679.781008988,0.9822704055852012,1.0089844431999482
